"supermarket";"id_cat_principal";"name_cat_principal";"url_cat_principal";"id_category";"name_category";"url_category";"id_subcategory";"name_sub_category";"url_sub_category";"id_product";"name_product";"url_product";"thumbnail";"packaging";"unit_size";"unit_price";"size_format";"bulk_price"
"Mercadona";3;"Carne";"";42;"Conejo y cordero";"https://tienda.mercadona.es/categories/42";284;"Cordero";"";"4366";"Chuletas de cordero mixtas";"https://tienda.mercadona.es/product/4366/chuletas-cordero-mixtas-bandeja";"https://prod-mercadona.imgix.net/images/bfb46c0b7a825afdba83aa2c9c0eb9b2.jpg?fit=crop&h=300&w=300";"Bandeja";0.85;"16.06";"kg";"18.90"
"Mercadona";3;"Carne";"";42;"Conejo y cordero";"https://tienda.mercadona.es/categories/42";284;"Cordero";"";"4364";"Chuletas de cordero pierna";"https://tienda.mercadona.es/product/4364/chuletas-cordero-pierna-bandeja";"https://prod-mercadona.imgix.net/images/57e804504d81d17f774534ea01ab9509.jpg?fit=crop&h=300&w=300";"Bandeja";0.8;"14.96";"kg";"18.70"
"Mercadona";3;"Carne";"";42;"Conejo y cordero";"https://tienda.mercadona.es/categories/42";284;"Cordero";"";"4362";"Chuletas de cordero paletilla";"https://tienda.mercadona.es/product/4362/chuletas-cordero-paletilla-bandeja";"https://prod-mercadona.imgix.net/images/f4e9ac402157da200100ebf13fadd9dd.jpg?fit=crop&h=300&w=300";"Bandeja";0.54;"10.64";"kg";"19.70"
"Mercadona";3;"Carne";"";42;"Conejo y cordero";"https://tienda.mercadona.es/categories/42";284;"Cordero";"";"2860";"Filetes hígado de cordero";"https://tienda.mercadona.es/product/2860/filetes-higado-cordero-bandeja";"https://prod-mercadona.imgix.net/images/4fd9a948dd993488ae5323617bd4c23a.jpg?fit=crop&h=300&w=300";"Bandeja";0.2;"2.16";"kg";"10.80"
"Mercadona";3;"Carne";"";42;"Conejo y cordero";"https://tienda.mercadona.es/categories/42";284;"Cordero";"";"4361";"Garretas brazuelo de cordero";"https://tienda.mercadona.es/product/4361/garretas-brazuelo-cordero-bandeja";"https://prod-mercadona.imgix.net/images/ef07e53a1b759e157d3f44ba76e058e7.jpg?fit=crop&h=300&w=300";"Bandeja";0.46;"5.98";"kg";"13.00"
"Mercadona";3;"Carne";"";42;"Conejo y cordero";"https://tienda.mercadona.es/categories/42";284;"Cordero";"";"4360";"Cuello de cordero";"https://tienda.mercadona.es/product/4360/cuello-cordero-bandeja";"https://prod-mercadona.imgix.net/images/06572904a735d6a0179b4a3297bc9835.jpg?fit=crop&h=300&w=300";"Bandeja";0.41;"5.33";"kg";"13.00"
"Mercadona";3;"Carne";"";42;"Conejo y cordero";"https://tienda.mercadona.es/categories/42";284;"Cordero";"";"4282";"Churrasco de cordero";"https://tienda.mercadona.es/product/4282/churrasco-cordero-bandeja";"https://prod-mercadona.imgix.net/images/c9f44c89c3071e4286ba950022b75b2e.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"6.50";"kg";"13.00"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6040";"Longaniza magro fresca";"https://tienda.mercadona.es/product/6040/longaniza-magro-fresca-bandeja";"https://prod-mercadona.imgix.net/images/8a6677d3123b0dd6be1f631cf67a9566.jpg?fit=crop&h=300&w=300";"Bandeja";0.535;"3.26";"kg";"6.09"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6043";"Longaniza fresca sin tripa";"https://tienda.mercadona.es/product/6043/longaniza-fresca-sin-tripa-bandeja";"https://prod-mercadona.imgix.net/images/c5d1f9e4e5b4b3b5b18e40e3be710ca9.jpg?fit=crop&h=300&w=300";"Bandeja";0.56;"3.09";"kg";"5.52"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6041";"Longaniza fresca de pollo";"https://tienda.mercadona.es/product/6041/longaniza-fresca-pollo-bandeja";"https://prod-mercadona.imgix.net/images/29f6e7f3148aa6ba37e50de61b5221c4.jpg?fit=crop&h=300&w=300";"Bandeja";0.55;"3.79";"kg";"6.89"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"35049";"Morcilla de cebolla oreada";"https://tienda.mercadona.es/product/35049/morcilla-cebolla-oreada-bandeja";"https://prod-mercadona.imgix.net/images/58d295a0efe5f816493fa2a1f5a56657.jpg?fit=crop&h=300&w=300";"Bandeja";0.28;"1.85";"kg";"6.60"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"1393";"Botifarrón de carne";"https://tienda.mercadona.es/product/1393/botifarron-carne-bandeja";"https://prod-mercadona.imgix.net/images/13414c3a53f2507f19d69897add47290.jpg?fit=crop&h=300&w=300";"Bandeja";0.35;"2.62";"kg";"7.50"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6048";"Chorizo oreado";"https://tienda.mercadona.es/product/6048/chorizo-oreado-bandeja";"https://prod-mercadona.imgix.net/images/65b5cb94bbec01df21f6f7945ca84a01.jpg?fit=crop&h=300&w=300";"Bandeja";0.36;"2.57";"kg";"7.15"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"2864";"Chistorra";"https://tienda.mercadona.es/product/2864/chistorra-paquete";"https://prod-mercadona.imgix.net/images/2a5e3f6fa5c4a8408f7b3602e46b1711.jpg?fit=crop&h=300&w=300";"Paquete";0.22;"1.47";"kg";"6.68"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6042";"Longaniza roja fresca";"https://tienda.mercadona.es/product/6042/longaniza-roja-fresca-bandeja";"https://prod-mercadona.imgix.net/images/97809f881c447e6c14623c1fa277fb92.jpg?fit=crop&h=300&w=300";"Bandeja";0.27;"1.88";"kg";"6.95"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6045";"Longaniza fresca estilo criollo";"https://tienda.mercadona.es/product/6045/longaniza-fresca-estilo-criollo-bandeja";"https://prod-mercadona.imgix.net/images/ec9e1c1f763bd30cc24959705564c129.jpg?fit=crop&h=300&w=300";"Bandeja";0.38;"3.09";"kg";"8.12"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6044";"Butifarra fresca";"https://tienda.mercadona.es/product/6044/butifarra-fresca-bandeja";"https://prod-mercadona.imgix.net/images/c847719273ca831c56cca59d3b86ed0f.jpg?fit=crop&h=300&w=300";"Bandeja";0.64;"3.52";"kg";"5.50"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"35197";"Embutido surtido oreado";"https://tienda.mercadona.es/product/35197/embutido-surtido-oreado-bandeja";"https://prod-mercadona.imgix.net/images/b0a1f70ced5e927684d768e39bd57d54.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"3.75";"kg";"7.50"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"2876";"Morcilla de arroz y cebolla";"https://tienda.mercadona.es/product/2876/morcilla-arroz-cebolla-paquete";"https://prod-mercadona.imgix.net/images/eb5c655c7f26cae44bb401b244f05206.jpg?fit=crop&h=300&w=300";"Paquete";0.3;"1.63";"kg";"5.45"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"2852";"Embutido blanco";"https://tienda.mercadona.es/product/2852/embutido-blanco-bandeja";"https://prod-mercadona.imgix.net/images/a786ad2de701a5086d5d4ac2d114b47e.jpg?fit=crop&h=300&w=300";"Bandeja";0.35;"2.31";"kg";"6.60"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6046";"Chorizo aperitivo";"https://tienda.mercadona.es/product/6046/chorizo-aperitivo-bandeja";"https://prod-mercadona.imgix.net/images/ed66f5e13dd8412e0a984e03dfcc1dbb.jpg?fit=crop&h=300&w=300";"Bandeja";0.3;"2.44";"kg";"8.15"
"Mercadona";3;"Carne";"";43;"Embutido";"https://tienda.mercadona.es/categories/43";286;"Embutido";"";"6047";"Chorizo picante aperitivo";"https://tienda.mercadona.es/product/6047/chorizo-picante-aperitivo-bandeja";"https://prod-mercadona.imgix.net/images/b6fbf3d1fd52a254d7b3e63e8c289d84.jpg?fit=crop&h=300&w=300";"Bandeja";0.375;"3.15";"kg";"8.40"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"2872";"Burger de vacuno y cerdo";"https://tienda.mercadona.es/product/2872/burger-vacuno-cerdo-bandeja";"https://prod-mercadona.imgix.net/images/b9c00335e0f0310810f6c54bea7925ae.jpg?fit=crop&h=300&w=300";"Bandeja";0.54;"3.78";"kg";"7.00"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"2873";"Burger de vacuno";"https://tienda.mercadona.es/product/2873/burger-vacuno-bandeja";"https://prod-mercadona.imgix.net/images/c39d27e0af36300a5f3f445a9a3a13ac.jpg?fit=crop&h=300&w=300";"Bandeja";0.54;"4.40";"kg";"8.15"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"2622";"Burger de pollo";"https://tienda.mercadona.es/product/2622/burger-pollo-bandeja";"https://prod-mercadona.imgix.net/images/fd2238291370c5364c8f2e16e8779afd.jpg?fit=crop&h=300&w=300";"Bandeja";0.54;"3.99";"kg";"7.39"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"3547";"Burger de vacuno gruesas";"https://tienda.mercadona.es/product/3547/burger-vacuno-gruesas-bandeja";"https://prod-mercadona.imgix.net/images/35a5cf4b3061b35eea1009f8464f6416.jpg?fit=crop&h=300&w=300";"Bandeja";0.36;"3.78";"kg";"10.50"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"4155";"Burger de vacuno y cerdo con jamón y cebolla caramelizada";"https://tienda.mercadona.es/product/4155/burger-vacuno-cerdo-con-jamon-cebolla-caramelizada-bandeja";"https://prod-mercadona.imgix.net/images/14eafe4979667861064758fd1c0bff58.jpg?fit=crop&h=300&w=300";"Bandeja";0.24;"2.50";"kg";"10.42"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"3976";"Burger de pavo y espinacas";"https://tienda.mercadona.es/product/3976/burger-pavo-espinacas-bandeja";"https://prod-mercadona.imgix.net/images/942ea96b0aa278dbe0e34d4aa9efebca.jpg?fit=crop&h=300&w=300";"Bandeja";0.24;"2.37";"kg";"9.88"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"3561";"Burger de pavo y pollo";"https://tienda.mercadona.es/product/3561/burger-pavo-pollo-bandeja";"https://prod-mercadona.imgix.net/images/db6ed909707f3ee518168427695985c0.jpg?fit=crop&h=300&w=300";"Bandeja";0.54;"4.11";"kg";"7.61"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"10467";"Mini burgers de pollo";"https://tienda.mercadona.es/product/10467/mini-burgers-pollo-bandeja";"https://prod-mercadona.imgix.net/images/83818aa453d14cc6e47669521aa20f9f.jpg?fit=crop&h=300&w=300";"Bandeja";0.28;"2.70";"kg";"9.64"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"10453";"Mini burgers de vacuno y cerdo";"https://tienda.mercadona.es/product/10453/mini-burgers-vacuno-cerdo-bandeja";"https://prod-mercadona.imgix.net/images/b727a7397441c5e94aa663ac8850c147.jpg?fit=crop&h=300&w=300";"Bandeja";0.28;"2.59";"kg";"9.25"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"3979";"Burger de vacuno y cerdo gruesas";"https://tienda.mercadona.es/product/3979/burger-vacuno-cerdo-gruesas-bandeja";"https://prod-mercadona.imgix.net/images/bc818fd0c4d39df61a968d95386280b0.jpg?fit=crop&h=300&w=300";"Bandeja";0.36;"3.15";"kg";"8.75"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"5147";"Burger de pollo certificado gruesas alimentado con un 50% de maíz";"https://tienda.mercadona.es/product/5147/burger-pollo-certificado-gruesas-alimentado-con-50-maiz-bandeja";"https://prod-mercadona.imgix.net/images/e535f9d4bf06056105bdf4fa31ee4c5c.jpg?fit=crop&h=300&w=300";"Bandeja";0.36;"3.52";"kg";"9.78"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"5139";"Burger de cerdo ibérico gruesas";"https://tienda.mercadona.es/product/5139/burger-cerdo-iberico-gruesas-bandeja";"https://prod-mercadona.imgix.net/images/0577c62326ff63a9640d76100b5205aa.jpg?fit=crop&h=300&w=300";"Bandeja";0.36;"3.14";"kg";"8.72"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"8122";"Burger de pollo y zanahoria";"https://tienda.mercadona.es/product/8122/burger-pollo-zanahoria-bandeja";"https://prod-mercadona.imgix.net/images/ed096b39996d7996d2221e3a67a328fc.jpg?fit=crop&h=300&w=300";"Bandeja";0.24;"2.31";"kg";"9.63"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"4110";"Burger de vacuno angus gruesa";"https://tienda.mercadona.es/product/4110/burger-vacuno-angus-gruesa-bandeja";"https://prod-mercadona.imgix.net/images/1ac8d79b77e6bf5596e274c2ebe2fbdd.jpg?fit=crop&h=300&w=300";"Bandeja";0.36;"4.81";"kg";"13.36"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"4079";"Burger Crunchy Chicken";"https://tienda.mercadona.es/product/4079/burger-crunchy-chicken-bandeja";"https://prod-mercadona.imgix.net/images/02538de80d401a7bfdf3ea1b193930dc.jpg?fit=crop&h=300&w=300";"Bandeja";0.24;"2.15";"kg";"8.96"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"4111";"Burger de pollo y verduras";"https://tienda.mercadona.es/product/4111/burger-pollo-verduras-paquete";"https://prod-mercadona.imgix.net/images/2461e1a6961a6c24524c1ccd76e49928.jpg?fit=crop&h=300&w=300";"Paquete";0.24;"2.56";"kg";"10.67"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"4112";"Burger de pollo y queso";"https://tienda.mercadona.es/product/4112/burger-pollo-queso-paquete";"https://prod-mercadona.imgix.net/images/bbfa93e7d56abb717aa6d624a2fd152c.jpg?fit=crop&h=300&w=300";"Paquete";0.24;"2.65";"kg";"11.04"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";287;"Hamburguesas";"";"35884";"Hamburguesa de lomo de vacuno";"https://tienda.mercadona.es/product/35884/hamburguesa-lomo-vacuno-paquete";"https://prod-mercadona.imgix.net/images/609645d6d7364fc5e956aef394367480.jpg?fit=crop&h=300&w=300";"Paquete";0.24;"3.70";"kg";"15.42"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"52776";"Preparado de carne picada vacuno";"https://tienda.mercadona.es/product/52776/preparado-carne-picada-vacuno-paquete";"https://prod-mercadona.imgix.net/images/74e54ccbfbd258097cae726a4fefc237.jpg?fit=crop&h=300&w=300";"Paquete";0.4;"4.70";"kg";"11.75"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"2869";"Preparado de carne picada vacuno y cerdo";"https://tienda.mercadona.es/product/2869/preparado-carne-picada-vacuno-cerdo-bandeja";"https://prod-mercadona.imgix.net/images/f59d558ed36df0a4a33f7caac040c593.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"3.60";"kg";"7.20"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"3453";"Preparado de carne picada vacuno y cerdo";"https://tienda.mercadona.es/product/3453/preparado-carne-picada-vacuno-cerdo-bandeja";"https://prod-mercadona.imgix.net/images/d9232bbd40c478422502a84b6354e873.jpg?fit=crop&h=300&w=300";"Bandeja";1.0;"6.50";"kg";"6.50"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"2867";"Preparado de carne picada cerdo";"https://tienda.mercadona.es/product/2867/preparado-carne-picada-cerdo-bandeja";"https://prod-mercadona.imgix.net/images/144333b668ae5a0acc09d435401d73c9.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"2.95";"kg";"5.90"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"2868";"Preparado de carne picada vacuno";"https://tienda.mercadona.es/product/2868/preparado-carne-picada-vacuno-bandeja";"https://prod-mercadona.imgix.net/images/078adb2c965ed88085e5ae4b24c124b9.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"3.95";"kg";"7.90"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"3454";"Preparado de carne picada vacuno";"https://tienda.mercadona.es/product/3454/preparado-carne-picada-vacuno-bandeja";"https://prod-mercadona.imgix.net/images/2904785cb711a90a52734a54eeeb65f8.jpg?fit=crop&h=300&w=300";"Bandeja";1.0;"7.30";"kg";"7.30"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"2870";"Preparado de carne picada pollo y pavo";"https://tienda.mercadona.es/product/2870/preparado-carne-picada-pollo-pavo-bandeja";"https://prod-mercadona.imgix.net/images/8186e0bb582c2a97a01fdba1dd14af98.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"3.70";"kg";"7.40"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"2871";"Albóndigas de cerdo";"https://tienda.mercadona.es/product/2871/albondigas-cerdo-bandeja";"https://prod-mercadona.imgix.net/images/b67f26a182ff11a4dbd12b49a977fd9f.jpg?fit=crop&h=300&w=300";"Bandeja";0.84;"4.55";"kg";"5.42"
"Mercadona";3;"Carne";"";44;"Hamburguesas y picadas";"https://tienda.mercadona.es/categories/44";783;"Picadas y otros";"";"23632";"Albóndigas de pollo";"https://tienda.mercadona.es/product/23632/albondigas-pollo-bandeja";"https://prod-mercadona.imgix.net/images/415e002d0b3309f32ce3c6285121e9e4.jpg?fit=crop&h=300&w=300";"Bandeja";0.84;"6.30";"kg";"7.50"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2712";"Filetes de vacuno 1º B añojo para plancha o guisar";"https://tienda.mercadona.es/product/2712/filetes-vacuno-1o-b-anojo-plancha-guisar-bandeja";"https://prod-mercadona.imgix.net/images/548116e9d1cfe1da0efdc810982d88e2.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"6.65";"kg";"13.30"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2807";"Tacos de vacuno añojo para guisar";"https://tienda.mercadona.es/product/2807/tacos-vacuno-anojo-guisar-bandeja";"https://prod-mercadona.imgix.net/images/c523eed6a06b68a82bbcc07b71557ed0.jpg?fit=crop&h=300&w=300";"Bandeja";0.6;"7.38";"kg";"12.30"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2800";"Lomo de vacuno añojo para plancha";"https://tienda.mercadona.es/product/2800/lomo-vacuno-anojo-plancha-bandeja";"https://prod-mercadona.imgix.net/images/3e18318fe0de9095816e13c0684b5cfd.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"9.10";"kg";"18.20"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2834";"Filetes de vacuno al ajillo";"https://tienda.mercadona.es/product/2834/filetes-vacuno-ajillo-bandeja";"https://prod-mercadona.imgix.net/images/cae311c8ec113e40610a54886743efac.jpg?fit=crop&h=300&w=300";"Bandeja";0.45;"7.11";"kg";"15.79"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2804";"Solomillo de vacuno añojo para plancha";"https://tienda.mercadona.es/product/2804/solomillo-vacuno-anojo-plancha-bandeja";"https://prod-mercadona.imgix.net/images/0ebdf419078aa9a806429286e579bc60.jpg?fit=crop&h=300&w=300";"Bandeja";0.3;"11.07";"kg";"36.90"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2632";"Carpaccio de vacuno";"https://tienda.mercadona.es/product/2632/carpaccio-vacuno-bandeja";"https://prod-mercadona.imgix.net/images/502909815834e32d68316d895bb8de82.jpg?fit=crop&h=300&w=300";"Bandeja";0.11;"3.75";"kg";"34.09"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2900";"Filetes de vacuno añojo para plancha";"https://tienda.mercadona.es/product/2900/filetes-vacuno-anojo-plancha-bandeja";"https://prod-mercadona.imgix.net/images/5791ccf2da32b83cd282480fd0dc895d.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"7.50";"kg";"14.99"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"3461";"Entrecot de vacuno añojo fino para barbacoa o plancha";"https://tienda.mercadona.es/product/3461/entrecot-vacuno-anojo-fino-barbacoa-plancha-bandeja";"https://prod-mercadona.imgix.net/images/b6f612b1d62525fe7429d19896d65838.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"10.95";"kg";"21.90"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"3460";"Entrecot de vacuno añojo grueso para barbacoa o plancha";"https://tienda.mercadona.es/product/3460/entrecot-vacuno-anojo-grueso-barbacoa-plancha-bandeja";"https://prod-mercadona.imgix.net/images/6e57aa4f455c93f71ccd9979665dc0a6.jpg?fit=crop&h=300&w=300";"Bandeja";0.6;"13.14";"kg";"21.90"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"3737";"Churrasco de vacuno añojo para barbacoa o plancha";"https://tienda.mercadona.es/product/3737/churrasco-vacuno-anojo-barbacoa-plancha-bandeja";"https://prod-mercadona.imgix.net/images/c7b78d0a1d555d0e0ea7f018aaeb9392.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"5.95";"kg";"11.90"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2808";"Entrecot de ternera blanca para plancha";"https://tienda.mercadona.es/product/2808/entrecot-ternera-blanca-plancha-bandeja";"https://prod-mercadona.imgix.net/images/46c9dfc750e4000aff107f164a425426.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"13.70";"kg";"27.40"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2861";"Filetes hígado de vacuno añojo";"https://tienda.mercadona.es/product/2861/filetes-higado-vacuno-anojo-bandeja";"https://prod-mercadona.imgix.net/images/1587303b85ae7bf49004011ffcd1f82b.jpg?fit=crop&h=300&w=300";"Bandeja";0.6;"5.52";"kg";"9.20"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"4157";"Filetes de vacuno añojo para empanar";"https://tienda.mercadona.es/product/4157/filetes-vacuno-anojo-empanar-bandeja";"https://prod-mercadona.imgix.net/images/c7ccbb3f1f6c6a832acb6fd0d8c734c3.jpg?fit=crop&h=300&w=300";"Bandeja";0.5;"7.40";"kg";"14.80"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2802";"Entrecot de vacuno angus para barbacoa o plancha";"https://tienda.mercadona.es/product/2802/entrecot-vacuno-angus-barbacoa-plancha-bandeja";"https://prod-mercadona.imgix.net/images/e79b5b40e37c0db7ab074743e8b29a12.jpg?fit=crop&h=300&w=300";"Bandeja";0.33;"11.22";"kg";"34.00"
"Mercadona";3;"Carne";"";40;"Vacuno";"https://tienda.mercadona.es/categories/40";283;"Vacuno";"";"2155";"Chuletón de vacuno añojo para barbacoa o plancha";"https://tienda.mercadona.es/product/2155/chuleton-vacuno-anojo-barbacoa-plancha-bandeja";"https://prod-mercadona.imgix.net/images/747228032308bc1903667cc3dc85f48d.jpg?fit=crop&h=300&w=300";"Bandeja";0.55;"10.45";"kg";"19.00"
"Mercadona";3;"Carne";"";45;"Empanados y elaborados";"https://tienda.mercadona.es/categories/45";291;"Empanados y rebozados congelados";"";"63323";"Nuggets de pollo Hacendado ultracongelados";"https://tienda.mercadona.es/product/63323/nuggets-pollo-hacendado-ultracongelados-paquete";"https://prod-mercadona.imgix.net/images/a83470c87a6d3342c96dd0a449237604.jpg?fit=crop&h=300&w=300";"Paquete";0.5;"2.70";"kg";"5.40"
"Mercadona";3;"Carne";"";45;"Empanados y elaborados";"https://tienda.mercadona.es/categories/45";291;"Empanados y rebozados congelados";"";"63322";"Delicias de pollo Hacendado ultracongeladas";"https://tienda.mercadona.es/product/63322/delicias-pollo-hacendado-ultracongeladas-con-empanado-base-maiz-paquete";"https://prod-mercadona.imgix.net/images/69c43cac064a4c03f04c7e07bf3b617a.jpg?fit=crop&h=300&w=300";"Paquete";0.5;"3.75";"kg";"7.50"
"Mercadona";3;"Carne";"";45;"Empanados y elaborados";"https://tienda.mercadona.es/categories/45";291;"Empanados y rebozados congelados";"";"13496";"Croquetas de cocido Hacendado ultracongeladas";"https://tienda.mercadona.es/product/13496/croquetas-cocido-hacendado-ultracongeladas-paquete";"https://prod-mercadona.imgix.net/images/1528c21f212a7b7eb203724cba48cfe9.jpg?fit=crop&h=300&w=300";"Paquete";0.35;"1.90";"kg";"5.43"
"Mercadona";3;"Carne";"";45;"Empanados y elaborados";"https://tienda.mercadona.es/categories/45";291;"Empanados y rebozados congelados";"";"63007";"Nuggets de pavo Hacendado ultracongelados";"https://tienda.mercadona.es/product/63007/nuggets-pavo-hacendado-ultracongelados-paquete";"https://prod-mercadona.imgix.net/images/2fdc9b83394eee29e89c2779fa919b6b.jpg?fit=crop&h=300&w=300";"Paquete";0.4;"3.20";"kg";"8.00"
